datetime,open,high,low,close,volume
2023-01-20 10:03:00,130.4135,130.6,130.36,130.47,372150
2023-01-20 10:04:00,130.47,130.86,130.4306,130.74,557707
2023-01-20 10:05:00,130.7472,130.8599,130.53,130.6099,520019
2023-01-20 10:06:00,130.6015,130.76,130.56,130.685,275519
2023-01-20 10:07:00,130.68,130.89,130.66,130.835,366834
2023-01-20 10:08:00,130.835,130.86,130.64,130.81,305801
2023-01-20 10:09:00,130.8,130.8,130.54,130.57,268817
2023-01-20 10:10:00,130.58,130.7,130.5116,130.585,266274
2023-01-20 10:11:00,130.5837,131.09,130.5837,130.992,582110
2023-01-20 10:12:00,131.0051,131.19,130.98,131.0209,516538
2023-01-20 10:13:00,131.0293,131.08,130.86,130.936,321020
2023-01-20 10:14:00,130.95,130.97,130.84,130.8899,233768
2023-01-20 10:15:00,130.88,131.09,130.85,130.98,348902
2023-01-20 10:16:00,130.9899,131.095,130.93,131.0001,250573
2023-01-20 10:17:00,130.9714,131.01,130.7,130.8472,324634
2023-01-20 10:18:00,130.85,130.9699,130.76,130.93,262766
2023-01-20 10:19:00,130.92,131.08,130.7807,131.03,293054
2023-01-20 10:20:00,131.03,131.0897,130.84,130.9299,255663
2023-01-20 10:21:00,130.92,130.92,130.73,130.79,243750
2023-01-20 10:22:00,130.785,131.1483,130.71,131.11,373321
2023-01-20 10:23:00,131.0957,131.2453,130.9501,131.13,468082
2023-01-20 10:24:00,131.1207,131.31,131.08,131.2,367042
2023-01-20 10:25:00,131.2,131.23,130.97,130.98,317174
2023-01-20 10:26:00,130.9818,131.1799,130.9701,131.1261,172120
2023-01-20 10:27:00,131.125,131.1571,131.05,131.1499,181668
2023-01-20 10:28:00,131.14,131.29,131.0301,131.1451,311385
2023-01-20 10:29:00,131.15,131.35,131.1201,131.31,314272
2023-01-20 10:30:00,131.32,131.4,131.11,131.18,432451
2023-01-20 10:31:00,131.17,131.24,131.01,131.11,316554
2023-01-20 10:32:00,131.11,131.15,131.01,131.0432,176437
2023-01-20 10:33:00,131.0462,131.05,130.73,130.9,428720
2023-01-20 10:34:00,130.895,131.03,130.83,130.997,221989
2023-01-20 10:35:00,131,131.05,130.81,130.9101,204752
2023-01-20 10:36:00,130.9101,130.98,130.72,130.8299,195370
2023-01-20 10:37:00,130.82,130.87,130.62,130.68,253249
2023-01-20 10:38:00,130.6654,130.87,130.6,130.66,270828
2023-01-20 10:39:00,130.67,130.7499,130.57,130.7003,219896
2023-01-20 10:40:00,130.7,130.7174,130.6,130.61,163182
2023-01-20 10:41:00,130.6,130.6499,130.47,130.51,226234
2023-01-20 10:42:00,130.5,130.7496,130.46,130.6713,212806
2023-01-20 10:43:00,130.6715,130.8,130.578,130.675,210252
2023-01-20 10:44:00,130.66,130.73,130.6127,130.685,175184
2023-01-20 10:45:00,130.69,131.04,130.6501,130.94,346845
2023-01-20 10:46:00,130.94,130.9689,130.82,130.86,234653
2023-01-20 10:47:00,130.898,130.97,130.81,130.9199,173169
2023-01-20 10:48:00,130.89,131.1,130.87,130.96,254593
2023-01-20 10:49:00,130.9674,131.04,130.93,130.9779,154020
2023-01-20 10:50:00,130.97,130.97,130.78,130.795,190513
2023-01-20 10:51:00,130.7901,130.84,130.69,130.78,130120
2023-01-20 10:52:00,130.77,130.77,130.53,130.58,220796
2023-01-20 10:53:00,130.58,130.8997,130.55,130.82,215827
2023-01-20 10:54:00,130.79,130.8909,130.7,130.715,170081
2023-01-20 10:55:00,130.73,130.824,130.64,130.82,145185
2023-01-20 10:56:00,130.83,130.9801,130.83,130.89,217694
2023-01-20 10:57:00,130.881,131.02,130.8666,130.91,165761
2023-01-20 10:58:00,130.934,130.97,130.7,130.7548,198034
2023-01-20 10:59:00,130.7601,130.875,130.68,130.875,187264
2023-01-20 11:00:00,130.88,130.99,130.86,130.95,158678
2023-01-20 11:01:00,130.95,131.14,130.8841,131.12,322924
2023-01-20 11:02:00,131.12,131.28,131.1119,131.274,342264
2023-01-20 11:03:00,131.2748,131.34,131.21,131.2182,356109
2023-01-20 11:04:00,131.21,131.235,131.06,131.2126,309310
2023-01-20 11:05:00,131.23,131.3,131.1029,131.1029,209081
2023-01-20 11:06:00,131.11,131.15,130.98,131.0977,209912
2023-01-20 11:07:00,131.109,131.299,131.03,131.1912,248396
2023-01-20 11:08:00,131.2001,131.49,131.11,131.4601,417737
2023-01-20 11:09:00,131.4726,131.53,131.31,131.3499,449851
2023-01-20 11:10:00,131.3373,131.39,131.14,131.259,221417
2023-01-20 11:11:00,131.2614,131.28,131.16,131.18,164950
2023-01-20 11:12:00,131.1832,131.277,131.1203,131.2574,173494
2023-01-20 11:13:00,131.25,131.26,131.04,131.0899,186456
2023-01-20 11:14:00,131.0701,131.1383,130.95,130.97,227490
2023-01-20 11:15:00,130.97,131.08,130.92,130.945,200059
2023-01-20 11:16:00,130.94,131.17,130.9,131.135,216726
2023-01-20 11:17:00,131.14,131.21,131.05,131.2,171920
2023-01-20 11:18:00,131.18,131.3496,131.18,131.2978,258043
2023-01-20 11:19:00,131.3,131.39,131.2,131.22,210958
2023-01-20 11:20:00,131.2176,131.44,131.1901,131.41,235541
2023-01-20 11:21:00,131.41,131.51,131.31,131.5,256947
2023-01-20 11:22:00,131.49,131.52,131.26,131.31,216673
2023-01-20 11:23:00,131.31,131.3474,131.08,131.2496,237490
2023-01-20 11:24:00,131.23,131.24,131.1501,131.19,115332
2023-01-20 11:25:00,131.1901,131.22,131.06,131.13,217372
2023-01-20 11:26:00,131.1329,131.28,131.089,131.2369,177269
2023-01-20 11:27:00,131.25,131.29,131.14,131.1967,143981
2023-01-20 11:28:00,131.21,131.4,131.112,131.112,236788
2023-01-20 11:29:00,131.12,131.22,131.07,131.165,164478
2023-01-20 11:30:00,131.16,131.2,130.9,131.0025,357646
2023-01-20 11:31:00,131.02,131.14,130.9801,131.03,133337
2023-01-20 11:32:00,131.04,131.08,130.92,130.94,137788
2023-01-20 11:33:00,130.94,131.02,130.77,130.988,342403
2023-01-20 11:34:00,130.96,131.07,130.95,131.0294,141482
2023-01-20 11:35:00,131.04,131.1,130.97,131.08,140567
2023-01-20 11:36:00,131.0799,131.2399,131.03,131.1841,179772
2023-01-20 11:37:00,131.18,131.22,131.1383,131.2,127660
2023-01-20 11:38:00,131.181,131.24,131.0901,131.0999,150222
2023-01-20 11:39:00,131.09,131.25,131.0701,131.1546,175929
2023-01-20 11:40:00,131.17,131.29,131.11,131.2118,166582
2023-01-20 11:41:00,131.2225,131.26,131.19,131.215,93335
2023-01-20 11:42:00,131.215,131.34,131.12,131.2799,210180
2023-01-20 11:43:00,131.28,131.2998,131.1718,131.2752,110052
2023-01-20 11:44:00,131.279,131.2799,131.13,131.14,106058
2023-01-20 11:45:00,131.14,131.18,131.08,131.11,99283
2023-01-20 11:46:00,131.1189,131.2,131.01,131.19,207767
2023-01-20 11:47:00,131.1899,131.19,130.88,130.9908,191707
2023-01-20 11:48:00,131.0078,131.0469,130.91,131.019,118715
2023-01-20 11:49:00,131.011,131.011,130.8201,130.88,171921
2023-01-20 11:50:00,130.88,131.07,130.83,131.06,162488
2023-01-20 11:51:00,131.06,131.24,130.9917,131.2013,237560
2023-01-20 11:52:00,131.19,131.33,131.13,131.172,264416
2023-01-20 11:53:00,131.17,131.2587,131.07,131.08,105881
2023-01-20 11:54:00,131.085,131.22,131.05,131.2,121042
2023-01-20 11:55:00,131.21,131.29,131.1509,131.18,134537
2023-01-20 11:56:00,131.18,131.1884,131.06,131.12,105340
2023-01-20 11:57:00,131.11,131.1499,131.02,131.06,127463
2023-01-20 11:58:00,131.07,131.07,130.88,130.9066,185437
2023-01-20 11:59:00,130.9,130.9177,130.7119,130.7122,289897
2023-01-20 12:00:00,130.73,131.1,130.7,130.8697,386385
2023-01-20 12:01:00,130.87,130.97,130.7808,130.835,209108
2023-01-20 12:02:00,130.835,131.12,130.7927,131.118,203356
2023-01-20 12:03:00,131.1058,131.11,130.81,130.81,155776
2023-01-20 12:04:00,130.81,130.89,130.75,130.7983,161897
2023-01-20 12:05:00,130.7901,130.81,130.68,130.74,186599
2023-01-20 12:06:00,130.74,130.89,130.68,130.71,173802
2023-01-20 12:07:00,130.72,130.75,130.58,130.5801,209020
2023-01-20 12:08:00,130.5801,130.68,130.48,130.6458,280710
2023-01-20 12:09:00,130.64,130.7899,130.6103,130.7101,158283
2023-01-20 12:10:00,130.73,130.75,130.48,130.53,199456
2023-01-20 12:11:00,130.51,130.56,130.41,130.5134,228797
2023-01-20 12:12:00,130.5026,130.58,130.43,130.5773,194637
2023-01-20 12:13:00,130.568,130.74,130.52,130.71,218866
2023-01-20 12:14:00,130.7102,130.95,130.71,130.8599,260906
2023-01-20 12:15:00,130.86,130.9,130.72,130.83,140173
2023-01-20 12:16:00,130.84,130.92,130.81,130.92,93632
2023-01-20 12:17:00,130.92,130.93,130.73,130.8,144454
2023-01-20 12:18:00,130.805,130.8487,130.74,130.7595,85962
2023-01-20 12:19:00,130.752,130.78,130.45,130.475,217885
2023-01-20 12:20:00,130.48,130.5999,130.36,130.5014,279681
2023-01-20 12:21:00,130.503,130.6649,130.49,130.5915,200720
2023-01-20 12:22:00,130.5973,130.66,130.51,130.59,136499
2023-01-20 12:23:00,130.57,130.7483,130.5507,130.6602,147870
2023-01-20 12:24:00,130.6427,130.72,130.6,130.67,90413
2023-01-20 12:25:00,130.66,130.83,130.64,130.7884,166425
2023-01-20 12:26:00,130.79,130.87,130.72,130.732,173572
2023-01-20 12:27:00,130.74,130.75,130.58,130.59,179928
2023-01-20 12:28:00,130.6033,130.7,130.54,130.6486,161251
2023-01-20 12:29:00,130.65,130.66,130.42,130.4677,180944
2023-01-20 12:30:00,130.48,130.76,130.44,130.72,231990
2023-01-20 12:31:00,130.73,130.8799,130.65,130.8,244146
2023-01-20 12:32:00,130.81,130.9799,130.79,130.8654,226969
2023-01-20 12:33:00,130.87,130.9,130.744,130.8372,167808
2023-01-20 12:34:00,130.8208,130.83,130.73,130.83,90464
2023-01-20 12:35:00,130.84,131.05,130.84,131.0301,276626
2023-01-20 12:36:00,131.03,131.2383,131.02,131.185,321926
2023-01-20 12:37:00,131.19,131.31,131.17,131.2302,337802
2023-01-20 12:38:00,131.2398,131.29,131.17,131.2219,209120
2023-01-20 12:39:00,131.2374,131.2399,131.11,131.21,201541
2023-01-20 12:40:00,131.22,131.282,131.15,131.209,183476
2023-01-20 12:41:00,131.22,131.4092,131.2,131.2696,314734
2023-01-20 12:42:00,131.2626,131.29,131.17,131.21,146554
2023-01-20 12:43:00,131.21,131.28,131.18,131.21,130613
2023-01-20 12:44:00,131.2116,131.289,131.18,131.26,132316
2023-01-20 12:45:00,131.2682,131.49,131.2501,131.4526,347592
2023-01-20 12:46:00,131.4595,131.4595,131.21,131.24,241249
2023-01-20 12:47:00,131.24,131.34,131.19,131.2216,161702
2023-01-20 12:48:00,131.23,131.38,131.21,131.36,169015
2023-01-20 12:49:00,131.365,131.65,131.3309,131.6004,523012
2023-01-20 12:50:00,131.6004,131.74,131.6004,131.6108,474962
2023-01-20 12:51:00,131.64,131.69,131.54,131.5713,250409
2023-01-20 12:52:00,131.58,131.6804,131.58,131.6279,157777
2023-01-20 12:53:00,131.61,131.73,131.59,131.601,173425
2023-01-20 12:54:00,131.61,131.67,131.47,131.5251,278907
2023-01-20 12:55:00,131.52,131.578,131.41,131.49,206444
2023-01-20 12:56:00,131.49,131.559,131.4,131.55,162085
2023-01-20 12:57:00,131.55,131.71,131.545,131.68,241892
2023-01-20 12:58:00,131.68,131.99,131.66,131.9343,515111
2023-01-20 12:59:00,131.93,131.9499,131.76,131.774,289865
2023-01-20 13:00:00,131.7701,131.91,131.7,131.73,257215
2023-01-20 13:01:00,131.7499,131.78,131.61,131.64,230292
2023-01-20 13:02:00,131.64,131.84,131.63,131.6601,248319
2023-01-20 13:03:00,131.66,131.69,131.54,131.6199,181936
2023-01-20 13:04:00,131.63,131.7,131.5901,131.6727,129389
2023-01-20 13:05:00,131.69,131.75,131.61,131.63,145415
2023-01-20 13:06:00,131.63,131.64,131.45,131.5584,233633
2023-01-20 13:07:00,131.55,131.65,131.49,131.64,165400
2023-01-20 13:08:00,131.63,131.75,131.57,131.7012,160631
2023-01-20 13:09:00,131.71,131.81,131.6,131.6583,146007
2023-01-20 13:10:00,131.65,131.6599,131.56,131.6299,131686
2023-01-20 13:11:00,131.6285,131.79,131.59,131.6699,207580
2023-01-20 13:12:00,131.665,131.85,131.65,131.8366,158310
2023-01-20 13:13:00,131.84,131.85,131.711,131.7601,152502
2023-01-20 13:14:00,131.7799,131.84,131.74,131.78,132116
2023-01-20 13:15:00,131.77,131.99,131.77,131.9699,458974
2023-01-20 13:16:00,131.9595,132.18,131.87,132.1201,736092
2023-01-20 13:17:00,132.13,132.14,131.97,132.06,290271
2023-01-20 13:18:00,132.05,132.1,132,132.07,189271
2023-01-20 13:19:00,132.07,132.08,131.9,131.9899,216219
2023-01-20 13:20:00,131.985,132,131.85,131.96,183046
2023-01-20 13:21:00,131.96,132.1199,131.96,132.08,217557
2023-01-20 13:22:00,132.09,132.4,132.05,132.39,592395
2023-01-20 13:23:00,132.395,132.53,132.25,132.44,458980
2023-01-20 13:24:00,132.425,132.425,132.31,132.37,254415
2023-01-20 13:25:00,132.38,132.4,132.25,132.32,258912
2023-01-20 13:26:00,132.31,132.44,132.28,132.4,246900
2023-01-20 13:27:00,132.4,132.42,132.1701,132.19,365006
2023-01-20 13:28:00,132.18,132.335,132.12,132.2424,234158
2023-01-20 13:29:00,132.26,132.3,132.2,132.26,192566
2023-01-20 13:30:00,132.27,132.49,132.2616,132.4372,260861
2023-01-20 13:31:00,132.445,132.45,132.35,132.38,175625
2023-01-20 13:32:00,132.36,132.57,132.29,132.56,363427
2023-01-20 13:33:00,132.5537,132.58,132.1416,132.19,507338
2023-01-20 13:34:00,132.185,132.3,132.1326,132.29,202194
2023-01-20 13:35:00,132.29,132.39,132.26,132.27,252257
2023-01-20 13:36:00,132.28,132.3699,132.19,132.23,199266
2023-01-20 13:37:00,132.2217,132.3269,132.22,132.2802,138911
2023-01-20 13:38:00,132.27,132.37,132.2525,132.37,163680
2023-01-20 13:39:00,132.35,132.4299,132.33,132.3789,157646
2023-01-20 13:40:00,132.3901,132.42,132.21,132.2987,208059
2023-01-20 13:41:00,132.2911,132.32,132.17,132.204,164291
2023-01-20 13:42:00,132.21,132.32,132.2099,132.3092,154143
2023-01-20 13:43:00,132.32,132.38,132.27,132.34,173521
2023-01-20 13:44:00,132.3586,132.39,132.2161,132.24,179085
2023-01-20 13:45:00,132.23,132.29,132.13,132.1486,173031
2023-01-20 13:46:00,132.1402,132.3,132.13,132.1315,187697
2023-01-20 13:47:00,132.135,132.27,132.12,132.21,160821
2023-01-20 13:48:00,132.2,132.34,132.12,132.1312,180597
2023-01-20 13:49:00,132.1407,132.16,132.03,132.0764,271860
2023-01-20 13:50:00,132.07,132.1091,131.9,131.9499,280618
2023-01-20 13:51:00,131.9499,131.97,131.85,131.86,206251
2023-01-20 13:52:00,131.8601,131.89,131.77,131.82,200093
2023-01-20 13:53:00,131.82,131.955,131.82,131.95,205590
2023-01-20 13:54:00,131.96,131.96,131.78,131.8868,238776
2023-01-20 13:55:00,131.88,131.91,131.82,131.885,123993
2023-01-20 13:56:00,131.89,131.9672,131.64,131.6819,303251
2023-01-20 13:57:00,131.7,131.82,131.68,131.79,189027
2023-01-20 13:58:00,131.77,131.97,131.7514,131.9401,216114
2023-01-20 13:59:00,131.94,132.1701,131.915,132.16,364352
2023-01-20 14:00:00,132.16,132.39,132.15,132.2164,436092
2023-01-20 14:01:00,132.2111,132.29,132.21,132.25,193739
2023-01-20 14:02:00,132.25,132.32,132.23,132.2718,203285
2023-01-20 14:03:00,132.28,132.32,132.2,132.24,191238
2023-01-20 14:04:00,132.24,132.29,132.16,132.26,145126
2023-01-20 14:05:00,132.2672,132.3,132.17,132.215,178598
2023-01-20 14:06:00,132.23,132.43,132.21,132.39,293486
2023-01-20 14:07:00,132.39,132.39,132.2616,132.3428,163502
2023-01-20 14:08:00,132.35,132.53,132.33,132.53,362641
2023-01-20 14:09:00,132.53,132.59,132.4501,132.495,322710
2023-01-20 14:10:00,132.49,132.53,132.45,132.49,196202
2023-01-20 14:11:00,132.49,132.68,132.4301,132.65,324917
2023-01-20 14:12:00,132.64,132.76,132.53,132.7,386932
2023-01-20 14:13:00,132.7304,132.86,132.6,132.8431,413584
2023-01-20 14:14:00,132.85,132.93,132.72,132.8887,462076
2023-01-20 14:15:00,132.88,133,132.82,132.955,578299
2023-01-20 14:16:00,132.955,132.97,132.6623,132.7501,388428
2023-01-20 14:17:00,132.75,132.8,132.72,132.7401,258758
2023-01-20 14:18:00,132.7401,132.85,132.73,132.7581,239036
2023-01-20 14:19:00,132.7412,132.88,132.74,132.7655,273933
2023-01-20 14:20:00,132.76,132.81,132.6,132.66,346652
2023-01-20 14:21:00,132.65,132.7,132.585,132.6099,215750
2023-01-20 14:22:00,132.6,132.65,132.53,132.58,249091
2023-01-20 14:23:00,132.57,132.6,132.38,132.42,238479
2023-01-20 14:24:00,132.43,132.68,132.4,132.64,302350
2023-01-20 14:25:00,132.6471,132.71,132.61,132.6889,361385
2023-01-20 14:26:00,132.69,132.75,132.61,132.735,221300
2023-01-20 14:27:00,132.7212,132.74,132.58,132.62,189206
2023-01-20 14:28:00,132.6236,132.8,132.62,132.7724,298958
2023-01-20 14:29:00,132.77,132.81,132.66,132.71,220021
2023-01-20 14:30:00,132.7,132.7477,132.605,132.6681,180109
2023-01-20 14:31:00,132.67,132.74,132.55,132.72,258401
2023-01-20 14:32:00,132.72,132.95,132.7,132.86,421563
2023-01-20 14:33:00,132.8699,132.87,132.73,132.86,238940
2023-01-20 14:34:00,132.86,132.88,132.78,132.81,243476
2023-01-20 14:35:00,132.81,132.8181,132.7,132.74,170835
2023-01-20 14:36:00,132.74,132.825,132.65,132.8,287758
2023-01-20 14:37:00,132.805,132.89,132.77,132.8099,377530
2023-01-20 14:38:00,132.8025,132.94,132.7901,132.9,321061
2023-01-20 14:39:00,132.9,132.99,132.87,132.99,404982
2023-01-20 14:40:00,132.99,133.03,132.84,132.9989,675006
2023-01-20 14:41:00,133,133.01,132.85,132.97,377263
2023-01-20 14:42:00,132.98,133.01,132.89,132.9501,348069
2023-01-20 14:43:00,132.96,133.08,132.95,132.9783,374428
2023-01-20 14:44:00,132.97,133.18,132.95,133.18,445892
2023-01-20 14:45:00,133.17,133.2,132.97,133.04,481220
2023-01-20 14:46:00,133.0386,133.15,132.9706,133.1001,327866
2023-01-20 14:47:00,133.0992,133.25,133.04,133.13,445500
2023-01-20 14:48:00,133.13,133.24,133.05,133.22,331070
2023-01-20 14:49:00,133.225,133.26,133.13,133.1499,330353
2023-01-20 14:50:00,133.16,133.25,133.07,133.2,296330
2023-01-20 14:51:00,133.21,133.2225,133.12,133.19,265882
2023-01-20 14:52:00,133.19,133.39,133.17,133.3799,487887
2023-01-20 14:53:00,133.37,133.38,133.17,133.2757,414214
2023-01-20 14:54:00,133.26,133.5,133.23,133.2999,522572
2023-01-20 14:55:00,133.2999,133.46,133.29,133.34,641948
2023-01-20 14:56:00,133.3412,133.4,133.25,133.3674,527653
2023-01-20 14:57:00,133.37,133.4,133.27,133.34,512822
2023-01-20 14:58:00,133.335,133.34,133.19,133.25,631071
2023-01-20 14:59:00,133.25,133.51,133.25,133.41,1427135.0
2023-01-20 15:00:00,133.42,133.42,133.22,133.25,235861
2023-01-20 15:01:00,133.28,133.42,133.28,133.39,25014
2023-01-20 15:02:00,133.34,133.42,133.33,133.42,364559
2023-01-20 15:03:00,133.39,133.55,133.31,133.3199,21954
2023-01-20 15:04:00,133.31,133.43,133.3,133.42,48407
2023-01-20 15:05:00,133.42,133.45,133.42,133.44,25652
2023-01-20 15:06:00,133.44,133.45,133.44,133.44,43038
2023-01-20 15:07:00,133.44,133.5,133.44,133.5,61410
2023-01-20 15:08:00,133.5,133.5,133.4,133.4,37199
2023-01-20 15:09:00,133.42,133.44,133.4,133.4,16754
2023-01-20 15:10:00,133.41,133.42,133.35,133.35,12870
2023-01-20 15:11:00,133.34,133.42,133.34,133.37,39439
2023-01-20 15:12:00,133.37,133.39,133.37,133.37,8242
2023-01-20 15:13:00,133.37,133.39,133.35,133.35,83961
2023-01-20 15:14:00,133.35,133.37,133.3,133.32,8265
2023-01-20 15:15:00,133.28,133.33,133.25,133.26,16539
2023-01-20 15:16:00,133.27,133.31,133.25,133.3,23695
2023-01-20 15:17:00,133.3,133.3501,133.29,133.31,17585
2023-01-20 15:18:00,133.34,133.37,133.25,133.26,30623
2023-01-20 15:19:00,133.27,133.42,133.25,133.26,16355
2023-01-20 15:20:00,133.26,133.33,133.25,133.27,29313
2023-01-20 15:21:00,133.26,133.35,133.26,133.35,7763
2023-01-20 15:22:00,133.37,133.39,133.35,133.35,9745
2023-01-20 15:23:00,133.35,133.42,133.22,133.2499,46777
2023-01-20 15:24:00,133.241,133.3,133.22,133.22,7284
2023-01-20 15:25:00,133.22,133.35,133.22,133.33,9610
2023-01-20 15:26:00,133.34,133.34,133.28,133.3,5027
2023-01-20 15:27:00,133.32,133.32,133.25,133.31,7747
2023-01-20 15:28:00,133.32,133.32,133.25,133.29,4186
2023-01-20 15:29:00,133.28,133.29,133.27,133.29,4308
2023-01-20 15:30:00,133.32,133.32,133.29,133.3,3819
2023-01-20 15:31:00,133.3,133.32,133.29,133.29,4923
2023-01-20 15:32:00,133.33,133.34,133.29,133.29,6598
2023-01-20 15:33:00,133.29,133.31,133.29,133.31,8721
2023-01-20 15:34:00,133.31,133.31,133.29,133.31,6991
2023-01-20 15:35:00,133.3,133.3099,133.28,133.28,3690
2023-01-20 15:36:00,133.3,133.31,133.25,133.31,9391
2023-01-20 15:37:00,133.31,133.31,133.27,133.31,1723
2023-01-20 15:38:00,133.28,133.33,133.28,133.33,3891
2023-01-20 15:39:00,133.33,133.33,133.29,133.33,8580
2023-01-20 15:40:00,133.33,133.34,133.29,133.29,3937
2023-01-20 15:41:00,133.29,133.33,133.28,133.3,3070
2023-01-20 15:42:00,133.3,133.32,133.29,133.32,2513
2023-01-20 15:43:00,133.3,133.32,133.3,133.32,5801
2023-01-20 15:44:00,133.31,133.31,133.25,133.28,18688
2023-01-20 15:45:00,133.27,133.3,133.27,133.28,12817
2023-01-20 15:46:00,133.29,133.29,133.29,133.29,2181
2023-01-20 15:47:00,133.29,133.3,133.28,133.3,2572
2023-01-20 15:48:00,133.28,133.3,133.2,133.26,13834
2023-01-20 15:49:00,133.28,133.3,133.28,133.3,7743
2023-01-20 15:50:00,133.2999,133.3,133.28,133.3,5598
2023-01-20 15:51:00,133.3,133.3,133.3,133.3,4682
2023-01-20 15:52:00,133.3,133.35,133.29,133.35,38138
2023-01-20 15:53:00,133.3891,133.39,133.35,133.38,33531
2023-01-20 15:54:00,133.36,133.3791,133.29,133.31,7812
2023-01-20 15:55:00,133.31,133.32,133.29,133.3,6390
2023-01-20 15:56:00,133.31,133.32,133.28,133.32,4015
2023-01-20 15:57:00,133.32,133.32,133.3,133.32,3154
2023-01-20 15:58:00,133.29,133.31,133.29,133.29,1545
2023-01-20 15:59:00,133.29,133.31,133.281,133.29,2889
2023-01-20 16:00:00,133.29,133.32,133.29,133.32,3000
2023-01-20 16:01:00,133.29,133.29,133.29,133.29,1409
2023-01-20 16:02:00,133.3,133.32,133.3,133.3,2827
2023-01-20 16:03:00,133.3,133.35,133.3,133.31,19895
2023-01-20 16:04:00,133.34,133.35,133.32,133.35,2401
2023-01-20 16:05:00,133.31,133.35,133.31,133.33,1684
2023-01-20 16:06:00,133.34,133.35,133.32,133.349,3283
2023-01-20 16:07:00,133.37,133.37,133.33,133.33,3102
2023-01-20 16:08:00,133.36,133.36,133.34,133.34,3774
2023-01-20 16:09:00,133.35,133.4,133.34,133.4,3694
2023-01-20 16:10:00,133.4,133.42,133.369,133.42,19687
2023-01-20 16:11:00,133.4,133.47,133.37,133.43,22847
2023-01-20 16:12:00,133.43,133.48,133.4,133.42,14091
2023-01-20 16:13:00,133.43,133.48,133.39,133.47,12620
2023-01-20 16:14:00,133.45,133.49,133.35,133.45,12903
2023-01-20 16:15:00,133.41,133.45,133.25,133.44,14871
2023-01-20 16:16:00,133.44,133.45,133.38,133.42,6955
2023-01-20 16:17:00,133.42,133.45,133.36,133.4,7160
2023-01-20 16:18:00,133.42,133.42,133.3899,133.3899,6369
2023-01-20 16:19:00,133.39,133.42,133.39,133.3901,1692
2023-01-20 16:20:00,133.42,133.42,133.35,133.3899,7996
2023-01-20 16:21:00,133.4,133.43,133.33,133.43,6327
2023-01-20 16:22:00,133.4,133.425,133.31,133.38,15934
2023-01-20 16:23:00,133.3095,133.39,133.3,133.39,2773
2023-01-20 16:24:00,133.33,133.4,133.33,133.4,10685
2023-01-20 16:25:00,133.4,133.42,133.4,133.4,9565
2023-01-20 16:26:00,133.4,133.4,133.37,133.37,6062
2023-01-20 16:27:00,133.37,133.39,133.37,133.39,1916
2023-01-20 16:28:00,133.39,133.39,133.3608,133.37,2165
2023-01-20 16:29:00,133.36,133.3774,133.36,133.36,4758
2023-01-20 16:30:00,133.36,133.37,133.35,133.36,2401
2023-01-20 16:31:00,133.38,133.38,133.37,133.37,2631
2023-01-20 16:32:00,133.35,133.35,133.33,133.35,3496
2023-01-20 16:33:00,133.34,133.39,133.34,133.39,4214
2023-01-20 16:34:00,133.38,133.39,133.3799,133.3799,1985
2023-01-20 16:35:00,133.38,133.43,133.38,133.4,8307
2023-01-20 16:36:00,133.42,133.45,133.42,133.45,1017
2023-01-20 16:37:00,133.41,133.45,133.4,133.4,2583
2023-01-20 16:38:00,133.41,133.42,133.38,133.41,2898
2023-01-20 16:39:00,133.42,133.42,133.41,133.41,1912
2023-01-20 16:40:00,133.38,133.38,133.357,133.357,1456
2023-01-20 16:41:00,133.38,133.38,133.34,133.34,1323
2023-01-20 16:42:00,133.34,133.35,133.34,133.34,1922
2023-01-20 16:43:00,133.34,133.34,133.31,133.33,4301
2023-01-20 16:44:00,133.32,133.32,133.3,133.32,2045
2023-01-20 16:45:00,133.3,133.31,133.3,133.3,3183
2023-01-20 16:46:00,133.32,133.32,133.3,133.32,6191
2023-01-20 16:47:00,133.32,133.32,133.31,133.32,1727
2023-01-20 16:48:00,133.32,133.33,133.31,133.33,3778
2023-01-20 16:49:00,133.33,133.33,133.32,133.33,5749
2023-01-20 16:50:00,133.31,133.31,133.31,133.31,1123
2023-01-20 16:51:00,133.32,133.32,133.32,133.32,691
2023-01-20 16:52:00,133.32,133.32,133.31,133.31,4484
2023-01-20 16:53:00,133.32,133.32,133.31,133.32,2993
2023-01-20 16:54:00,133.32,133.32,133.31,133.31,2781
2023-01-20 16:55:00,133.31,133.32,133.3,133.32,6821
2023-01-20 16:56:00,133.3005,133.32,133.3,133.32,3288
2023-01-20 16:57:00,133.32,133.32,133.32,133.32,2292
2023-01-20 16:58:00,133.32,133.32,133.3,133.3,2133
2023-01-20 16:59:00,133.31,133.31,133.3,133.3,1718
2023-01-20 17:00:00,133.31,133.32,133.3,133.32,1942
2023-01-20 17:01:00,133.32,133.32,133.25,133.25,1971
2023-01-20 17:02:00,133.23,133.33,133.23,133.32,5427
2023-01-20 17:03:00,133.25,133.3,133.25,133.3,822
2023-01-20 17:04:00,133.26,133.26,133.22,133.22,1986
2023-01-20 17:05:00,133.2,133.28,133.2,133.2,2381
2023-01-20 17:06:00,133.2,133.24,133.2,133.2,1072
2023-01-20 17:07:00,133.24,133.24,133.21,133.21,985
2023-01-20 17:08:00,133.21,133.26,133.2,133.2,1259
2023-01-20 17:09:00,133.22,133.2392,133.22,133.2392,1619
